Traffic_registration_point,Name,Road_reference,From,To,Traffic_volume,Confidence_interval_start,Confidence_interval_end,Coverage (%),Total_days,Included_days,Invalid_days,Invalid_length,Length_quality_grade (%),Lane,under_5_6m,over_5_6m,5_6m_to_7_6m,7_6m_to_12_5m,12_5m_to_16_0m,over_16_0m,16_0m_to_24_0m,over_24_0m,Year,Month,Day_of_Week,Light_Vehicles,Heavy_Vehicles,Traffic_Volume_Check,Traffic_Volume_Difference,Days_Check,Traffic_Volume_Outlier,YearMonth,Monthly_Traffic_Volume,Daily_Mean_Traffic_Volume,Percent_Light_Vehicles,Percent_Heavy_Vehicles,Percent_5_6m_to_7_6m,Percent_7_6m_to_12_5m,Percent_12_5m_to_16_0m,Percent_16_0m_to_24_0m,Percent_Over_24_0m,Confidence_Interval,Traffic_Quality_Grade,is_weekend,season,heavy_vehicle_ratio,traffic_volume_category,traffic_quality_category,date,day_type
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-02-29 23:00:00,2020-03-31 22:00:00,6484,6484,6484,100.0,31,31,0,246,96.2,Totalt i retning Skøyen,5481,757,156,101,29,472,467,5,2020,2,Saturday,5481,1987,7468,-984,0,False,2020-02,35955,5992.5,1.5498279944914153,0.5579721434736846,0.04328316860848119,0.027753328019790025,0.005811166155768308,0.1339073028824887,0.0009017326793433582,5992.5,98.06666666666666,1,Winter,0.3064466378778532,Medium,Good,2020-02-29,Weekend
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-02-29 23:00:00,2020-03-31 22:00:00,11985,11985,11985,100.0,31,31,0,265,97.8,Totalt,10312,1407,288,184,39,897,891,6,2020,2,Saturday,10312,3712,14024,-2039,0,True,2020-02,35955,5992.5,1.5498279944914153,0.5579721434736846,0.04328316860848119,0.027753328019790025,0.005811166155768308,0.1339073028824887,0.0009017326793433582,5992.5,98.06666666666666,1,Winter,0.30972048393825613,High,Good,2020-02-29,Weekend
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-03-31 22:00:00,2020-04-30 22:00:00,5513,5513,5513,100.0,30,30,0,273,95.0,1,4833,407,112,95,25,176,172,4,2020,3,Tuesday,4833,991,5824,-311,0,False,2020-03,36819,6136.5,1.599523484375227,0.532172569592472,0.03837373513205625,0.027703231759826506,0.00510981851627903,0.12909806192599077,0.0008516364193798384,6136.5,97.88333333333333,0,Winter,0.1797569381461999,Low,Good,2020-03-31,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-03-31 22:00:00,2020-04-30 22:00:00,5586,5586,5586,100.0,30,30,0,14,99.7,2,4958,614,120,78,6,410,409,1,2020,3,Tuesday,4958,1638,6596,-1010,0,False,2020-03,36819,6136.5,1.599523484375227,0.532172569592472,0.03837373513205625,0.027703231759826506,0.00510981851627903,0.12909806192599077,0.0008516364193798384,6136.5,97.88333333333333,0,Winter,0.2932330827067669,Low,Good,2020-03-31,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-03-31 22:00:00,2020-04-30 22:00:00,1174,1174,1174,100.0,30,30,0,6,99.5,3,852,317,24,11,3,279,278,1,2020,3,Tuesday,852,913,1765,-591,0,True,2020-03,36819,6136.5,1.599523484375227,0.532172569592472,0.03837373513205625,0.027703231759826506,0.00510981851627903,0.12909806192599077,0.0008516364193798384,6136.5,97.88333333333333,0,Winter,0.7776831345826235,Low,Good,2020-03-31,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-03-31 22:00:00,2020-04-30 22:00:00,5601,5601,5601,100.0,30,30,0,15,99.7,Totalt i retning Solli Plass,4964,622,123,81,7,412,411,1,2020,3,Tuesday,4964,1657,6621,-1020,0,False,2020-03,36819,6136.5,1.599523484375227,0.532172569592472,0.03837373513205625,0.027703231759826506,0.00510981851627903,0.12909806192599077,0.0008516364193798384,6136.5,97.88333333333333,0,Winter,0.29584002856632746,Low,Good,2020-03-31,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-03-31 22:00:00,2020-04-30 22:00:00,6672,6672,6672,100.0,30,30,0,278,95.8,Totalt i retning Skøyen,5679,716,132,103,27,453,448,5,2020,3,Tuesday,5679,1884,7563,-891,0,False,2020-03,36819,6136.5,1.599523484375227,0.532172569592472,0.03837373513205625,0.027703231759826506,0.00510981851627903,0.12909806192599077,0.0008516364193798384,6136.5,97.88333333333333,0,Winter,0.2823741007194245,High,Good,2020-03-31,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-03-31 22:00:00,2020-04-30 22:00:00,12273,12273,12273,100.0,30,30,0,293,97.6,Totalt,10643,1338,255,185,34,864,859,5,2020,3,Tuesday,10643,3540,14183,-1910,0,True,2020-03,36819,6136.5,1.599523484375227,0.532172569592472,0.03837373513205625,0.027703231759826506,0.00510981851627903,0.12909806192599077,0.0008516364193798384,6136.5,97.88333333333333,0,Winter,0.2884380347103398,High,Good,2020-03-31,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-04-30 22:00:00,2020-05-31 22:00:00,5839,5839,5839,100.0,31,31,0,396,93.2,1,5031,411,119,95,27,170,165,5,2020,4,Thursday,5031,992,6023,-184,0,False,2020-04,40398,6733.0,1.7436504242902737,0.5579721434736846,0.04658952176607351,0.029005734518878026,0.006412321275330548,0.1300999871252612,0.0012023102391244777,6733.0,97.03333333333335,0,Spring,0.1698921048124679,Medium,Good,2020-04-30,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-04-30 22:00:00,2020-05-31 22:00:00,6244,6244,6244,100.0,31,31,0,36,99.4,2,5530,679,162,84,11,422,420,2,2020,4,Thursday,5530,1780,7310,-1066,0,False,2020-04,40398,6733.0,1.7436504242902737,0.5579721434736846,0.04658952176607351,0.029005734518878026,0.006412321275330548,0.1300999871252612,0.0012023102391244777,6733.0,97.03333333333335,0,Spring,0.28507367072389495,Medium,Good,2020-04-30,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-04-30 22:00:00,2020-05-31 22:00:00,1383,1383,1383,100.0,31,31,0,13,99.1,3,1041,329,29,14,4,282,281,1,2020,4,Thursday,1041,940,1981,-598,0,True,2020-04,40398,6733.0,1.7436504242902737,0.5579721434736846,0.04658952176607351,0.029005734518878026,0.006412321275330548,0.1300999871252612,0.0012023102391244777,6733.0,97.03333333333335,0,Spring,0.6796818510484454,Low,Good,2020-04-30,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-04-30 22:00:00,2020-05-31 22:00:00,6260,6260,6260,100.0,31,31,0,39,99.4,Totalt i retning Solli Plass,5534,687,165,86,12,424,422,2,2020,4,Thursday,5534,1798,7332,-1072,0,False,2020-04,40398,6733.0,1.7436504242902737,0.5579721434736846,0.04658952176607351,0.029005734518878026,0.006412321275330548,0.1300999871252612,0.0012023102391244777,6733.0,97.03333333333335,0,Spring,0.28722044728434504,Medium,Good,2020-04-30,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-04-30 22:00:00,2020-05-31 22:00:00,7206,7206,7206,100.0,31,31,0,405,94.4,Totalt i retning Skøyen,6068,733,145,107,31,450,444,6,2020,4,Thursday,6068,1916,7984,-778,0,False,2020-04,40398,6733.0,1.7436504242902737,0.5579721434736846,0.04658952176607351,0.029005734518878026,0.006412321275330548,0.1300999871252612,0.0012023102391244777,6733.0,97.03333333333335,0,Spring,0.2658895364973633,High,Good,2020-04-30,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-04-30 22:00:00,2020-05-31 22:00:00,13466,13466,13466,100.0,31,31,0,444,96.7,Totalt,11602,1420,310,193,43,873,865,8,2020,4,Thursday,11602,3712,15314,-1848,0,True,2020-04,40398,6733.0,1.7436504242902737,0.5579721434736846,0.04658952176607351,0.029005734518878026,0.006412321275330548,0.1300999871252612,0.0012023102391244777,6733.0,97.03333333333335,0,Spring,0.2756572107530076,High,Good,2020-04-30,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-05-31 22:00:00,2020-06-30 22:00:00,6265,6265,6265,100.0,30,30,0,472,92.5,1,5356,438,128,105,30,175,170,5,2020,5,Sunday,5356,1051,6407,-142,0,False,2020-05,44928,7488.0,1.9363206401099713,0.6047119540196487,0.05600761863921525,0.03486699693460985,0.007163765174783346,0.13485913182179557,0.0013525990190150373,7488.0,96.76666666666667,1,Spring,0.16775738228252196,Medium,Good,2020-05-31,Holiday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-05-31 22:00:00,2020-06-30 22:00:00,7078,7078,7078,100.0,30,30,0,46,99.4,2,6259,773,206,109,12,445,443,2,2020,5,Sunday,6259,1990,8249,-1171,0,False,2020-05,44928,7488.0,1.9363206401099713,0.6047119540196487,0.05600761863921525,0.03486699693460985,0.007163765174783346,0.13485913182179557,0.0013525990190150373,7488.0,96.76666666666667,1,Spring,0.2811528680418197,High,Good,2020-05-31,Holiday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-05-31 22:00:00,2020-06-30 22:00:00,1633,1633,1633,100.0,30,30,0,15,99.1,3,1269,348,38,18,5,287,285,2,2020,5,Sunday,1269,983,2252,-619,0,True,2020-05,44928,7488.0,1.9363206401099713,0.6047119540196487,0.05600761863921525,0.03486699693460985,0.007163765174783346,0.13485913182179557,0.0013525990190150373,7488.0,96.76666666666667,1,Spring,0.6019595835884874,Low,Good,2020-05-31,Holiday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-05-31 22:00:00,2020-06-30 22:00:00,7093,7093,7093,100.0,30,30,0,49,99.3,Totalt i retning Solli Plass,6263,780,209,112,13,446,444,2,2020,5,Sunday,6263,2006,8269,-1176,0,False,2020-05,44928,7488.0,1.9363206401099713,0.6047119540196487,0.05600761863921525,0.03486699693460985,0.007163765174783346,0.13485913182179557,0.0013525990190150373,7488.0,96.76666666666667,1,Spring,0.2828140420132525,High,Good,2020-05-31,Holiday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-05-31 22:00:00,2020-06-30 22:00:00,7883,7883,7883,100.0,30,30,0,484,93.9,Totalt i retning Skøyen,6621,778,164,120,35,460,453,7,2020,5,Sunday,6621,2017,8638,-755,0,False,2020-05,44928,7488.0,1.9363206401099713,0.6047119540196487,0.05600761863921525,0.03486699693460985,0.007163765174783346,0.13485913182179557,0.0013525990190150373,7488.0,96.76666666666667,1,Spring,0.25586705568945833,High,Good,2020-05-31,Holiday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-05-31 22:00:00,2020-06-30 22:00:00,14976,14976,14976,100.0,30,30,0,534,96.4,Totalt,12884,1559,373,232,48,906,897,9,2020,5,Sunday,12884,4024,16908,-1932,0,True,2020-05,44928,7488.0,1.9363206401099713,0.6047119540196487,0.05600761863921525,0.03486699693460985,0.007163765174783346,0.13485913182179557,0.0013525990190150373,7488.0,96.76666666666667,1,Spring,0.2686965811965812,High,Good,2020-05-31,Holiday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-06-30 22:00:00,2020-07-31 22:00:00,5150,5150,5150,100.0,31,31,0,209,95.9,1,4480,461,121,88,25,227,224,3,2020,6,Tuesday,4480,1149,5629,-479,0,False,2020-06,34067,5677.833333333333,1.4618589619954743,0.5583228172934294,0.04428509380775159,0.026751402820519625,0.004759144696534391,0.13500942060168614,0.0006011551195622388,5677.833333333333,98.28333333333335,0,Spring,0.22310679611650486,Low,Good,2020-06-30,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-06-30 22:00:00,2020-07-31 22:00:00,5082,5082,5082,100.0,31,31,0,8,99.8,2,4433,641,149,79,3,410,410,0,2020,6,Tuesday,4433,1692,6125,-1043,0,False,2020-06,34067,5677.833333333333,1.4618589619954743,0.5583228172934294,0.04428509380775159,0.026751402820519625,0.004759144696534391,0.13500942060168614,0.0006011551195622388,5677.833333333333,98.28333333333335,0,Spring,0.33293978748524206,Low,Good,2020-06-30,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-06-30 22:00:00,2020-07-31 22:00:00,1123,1123,1123,100.0,31,31,0,5,99.6,3,814,304,24,11,4,266,265,1,2020,6,Tuesday,814,875,1689,-566,0,True,2020-06,34067,5677.833333333333,1.4618589619954743,0.5583228172934294,0.04428509380775159,0.026751402820519625,0.004759144696534391,0.13500942060168614,0.0006011551195622388,5677.833333333333,98.28333333333335,0,Spring,0.7791629563668745,Low,Good,2020-06-30,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-06-30 22:00:00,2020-07-31 22:00:00,5108,5108,5108,100.0,31,31,0,10,99.8,Totalt i retning Solli Plass,4447,651,152,83,4,412,412,0,2020,6,Tuesday,4447,1714,6161,-1053,0,False,2020-06,34067,5677.833333333333,1.4618589619954743,0.5583228172934294,0.04428509380775159,0.026751402820519625,0.004759144696534391,0.13500942060168614,0.0006011551195622388,5677.833333333333,98.28333333333335,0,Spring,0.33555207517619423,Low,Good,2020-06-30,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-06-30 22:00:00,2020-07-31 22:00:00,6248,6248,6248,100.0,31,31,0,213,96.6,Totalt i retning Skøyen,5280,755,143,95,27,490,486,4,2020,6,Tuesday,5280,2000,7280,-1032,0,False,2020-06,34067,5677.833333333333,1.4618589619954743,0.5583228172934294,0.04428509380775159,0.026751402820519625,0.004759144696534391,0.13500942060168614,0.0006011551195622388,5677.833333333333,98.28333333333335,0,Spring,0.3201024327784891,Medium,Good,2020-06-30,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-06-30 22:00:00,2020-07-31 22:00:00,11356,11356,11356,100.0,31,31,0,223,98.0,Totalt,9727,1406,295,178,32,902,898,4,2020,6,Tuesday,9727,3715,13442,-2086,0,True,2020-06,34067,5677.833333333333,1.4618589619954743,0.5583228172934294,0.04428509380775159,0.026751402820519625,0.004759144696534391,0.13500942060168614,0.0006011551195622388,5677.833333333333,98.28333333333335,0,Spring,0.32713983797111656,High,Good,2020-06-30,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-07-31 22:00:00,2020-08-31 22:00:00,5938,5938,5938,100.0,31,31,0,364,93.9,1,5130,443,133,90,30,191,187,4,2020,7,Friday,5130,1078,6208,-270,0,False,2020-07,40401,6733.5,1.7468565849279392,0.5683420692861333,0.049745586143775264,0.02785352053971707,0.005961454935658869,0.13275508890332774,0.001052021459233918,6733.5,97.35000000000001,0,Summer,0.18154260693836308,Medium,Good,2020-07-31,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-07-31 22:00:00,2020-08-31 22:00:00,6237,6237,6237,100.0,31,31,0,24,99.6,2,5529,684,171,83,6,425,424,1,2020,7,Friday,5529,1794,7323,-1086,0,False,2020-07,40401,6733.5,1.7468565849279392,0.5683420692861333,0.049745586143775264,0.02785352053971707,0.005961454935658869,0.13275508890332774,0.001052021459233918,6733.5,97.35000000000001,0,Summer,0.28763828763828764,Medium,Good,2020-07-31,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-07-31 22:00:00,2020-08-31 22:00:00,1292,1292,1292,100.0,31,31,0,10,99.2,3,964,318,27,13,4,275,273,2,2020,7,Friday,964,912,1876,-584,0,True,2020-07,40401,6733.5,1.7468565849279392,0.5683420692861333,0.049745586143775264,0.02785352053971707,0.005961454935658869,0.13275508890332774,0.001052021459233918,6733.5,97.35000000000001,0,Summer,0.7058823529411765,Low,Good,2020-07-31,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-07-31 22:00:00,2020-08-31 22:00:00,6250,6250,6250,100.0,31,31,0,26,99.6,Totalt i retning Solli Plass,5533,691,173,85,6,426,425,1,2020,7,Friday,5533,1807,7340,-1090,0,False,2020-07,40401,6733.5,1.7468565849279392,0.5683420692861333,0.049745586143775264,0.02785352053971707,0.005961454935658869,0.13275508890332774,0.001052021459233918,6733.5,97.35000000000001,0,Summer,0.28912,Medium,Good,2020-07-31,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-07-31 22:00:00,2020-08-31 22:00:00,7217,7217,7217,100.0,31,31,0,372,94.8,Totalt i retning Skøyen,6090,754,158,100,33,464,458,6,2020,7,Friday,6090,1973,8063,-846,0,False,2020-07,40401,6733.5,1.7468565849279392,0.5683420692861333,0.049745586143775264,0.02785352053971707,0.005961454935658869,0.13275508890332774,0.001052021459233918,6733.5,97.35000000000001,0,Summer,0.2733822918110018,High,Good,2020-07-31,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-07-31 22:00:00,2020-08-31 22:00:00,13467,13467,13467,100.0,31,31,0,398,97.0,Totalt,11624,1445,331,185,40,890,883,7,2020,7,Friday,11624,3781,15405,-1938,0,True,2020-07,40401,6733.5,1.7468565849279392,0.5683420692861333,0.049745586143775264,0.02785352053971707,0.005961454935658869,0.13275508890332774,0.001052021459233918,6733.5,97.35000000000001,0,Summer,0.2807603772183857,High,Good,2020-07-31,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-08-31 22:00:00,2020-09-30 22:00:00,5917,5917,5917,100.0,30,30,0,343,94.2,1,5199,375,142,91,22,119,115,4,2020,8,Monday,5199,868,6067,-150,0,False,2020-08,40444,6740.666666666667,1.7941474543335019,0.4416486278383915,0.05550665603958005,0.029005734518878026,0.004658952176607351,0.0868669147767435,0.0009017326793433582,6740.666666666667,97.56666666666666,0,Summer,0.14669596079094135,Medium,Good,2020-08-31,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-08-31 22:00:00,2020-09-30 22:00:00,6310,6310,6310,100.0,30,30,0,16,99.7,2,5729,565,194,88,5,278,277,1,2020,8,Monday,5729,1408,7137,-827,0,False,2020-08,40444,6740.666666666667,1.7941474543335019,0.4416486278383915,0.05550665603958005,0.029005734518878026,0.004658952176607351,0.0868669147767435,0.0009017326793433582,6740.666666666667,97.56666666666666,0,Summer,0.2231378763866878,Medium,Good,2020-08-31,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-08-31 22:00:00,2020-09-30 22:00:00,1255,1255,1255,100.0,30,30,0,7,99.4,3,1010,238,34,14,4,187,186,1,2020,8,Monday,1010,664,1674,-419,0,True,2020-08,40444,6740.666666666667,1.7941474543335019,0.4416486278383915,0.05550665603958005,0.029005734518878026,0.004658952176607351,0.0868669147767435,0.0009017326793433582,6740.666666666667,97.56666666666666,0,Summer,0.5290836653386454,Low,Good,2020-08-31,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-08-31 22:00:00,2020-09-30 22:00:00,6320,6320,6320,100.0,30,30,0,17,99.7,Totalt i retning Solli Plass,5733,569,195,90,5,279,278,1,2020,8,Monday,5733,1417,7150,-830,0,False,2020-08,40444,6740.666666666667,1.7941474543335019,0.4416486278383915,0.05550665603958005,0.029005734518878026,0.004658952176607351,0.0868669147767435,0.0009017326793433582,6740.666666666667,97.56666666666666,0,Summer,0.22420886075949367,Medium,Good,2020-08-31,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-08-31 22:00:00,2020-09-30 22:00:00,7161,7161,7161,100.0,30,30,0,348,95.1,Totalt i retning Skøyen,6205,608,174,103,26,305,300,5,2020,8,Monday,6205,1521,7726,-565,0,False,2020-08,40444,6740.666666666667,1.7941474543335019,0.4416486278383915,0.05550665603958005,0.029005734518878026,0.004658952176607351,0.0868669147767435,0.0009017326793433582,6740.666666666667,97.56666666666666,0,Summer,0.21240050272308336,High,Good,2020-08-31,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-08-31 22:00:00,2020-09-30 22:00:00,13481,13481,13481,100.0,30,30,0,365,97.3,Totalt,11938,1177,369,193,31,584,578,6,2020,8,Monday,11938,2938,14876,-1395,0,True,2020-08,40444,6740.666666666667,1.7941474543335019,0.4416486278383915,0.05550665603958005,0.029005734518878026,0.004658952176607351,0.0868669147767435,0.0009017326793433582,6740.666666666667,97.56666666666666,0,Summer,0.21793635486981677,High,Good,2020-08-31,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-09-30 22:00:00,2020-10-31 23:00:00,6119,6119,6119,100.0,31,31,0,336,94.5,1,5347,436,148,93,26,169,164,5,2020,9,Wednesday,5347,1041,6388,-269,0,False,2020-09,42130,7021.666666666667,1.827511563469206,0.5842726799545326,0.058762912937208846,0.029306312078659143,0.005610781115914229,0.13125220110442215,0.001052021459233918,7021.666666666667,97.58333333333333,0,Summer,0.17012583755515606,Medium,Good,2020-09-30,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-09-30 22:00:00,2020-10-31 23:00:00,6430,6430,6430,100.0,31,31,0,33,99.5,2,5671,726,206,88,7,425,424,1,2020,9,Wednesday,5671,1877,7548,-1118,0,False,2020-09,42130,7021.666666666667,1.827511563469206,0.5842726799545326,0.058762912937208846,0.029306312078659143,0.005610781115914229,0.13125220110442215,0.001052021459233918,7021.666666666667,97.58333333333333,0,Summer,0.29191290824261273,Medium,Good,2020-09-30,Workday
71608V603756,Bygdøy alle,KV10967 S1D1 m1314,2020-09-30 22:00:00,2020-10-31 23:00:00,1494,1494,1494,100.0,31,31,0,11,99.3,3,1142,341,37,14,4,286,285,1,2020,9,Wednesday,1142,968,2110,-616,0,True,2020-09,42130,7021.666666666667,1.827511563469206,0.5842726799545326,0.058762912937208846,0.029306312078659143,0.005610781115914229,0.13125220110442215,0.001052021459233918,7021.666666666667,97.58333333333333,0,Summer,0.6479250334672021,Low,Good,2020-09-30,Workday
