Traffic_registration_point,Name,Road_reference,From,To,Traffic_volume,Confidence_interval_start,Confidence_interval_end,Coverage (%),Total_days,Included_days,Invalid_days,Invalid_length,Length_quality_grade (%),Lane,under_5_6m,over_5_6m,5_6m_to_7_6m,7_6m_to_12_5m,12_5m_to_16_0m,over_16_0m,16_0m_to_24_0m,over_24_0m,Year,Month,Day_of_Week,Light_Vehicles,Heavy_Vehicles,Traffic_Volume_Check,Traffic_Volume_Difference,Days_Check,Traffic_Volume_Outlier,YearMonth,Monthly_Traffic_Volume,Daily_Mean_Traffic_Volume,Percent_Light_Vehicles,Percent_Heavy_Vehicles,Percent_5_6m_to_7_6m,Percent_7_6m_to_12_5m,Percent_12_5m_to_16_0m,Percent_16_0m_to_24_0m,Percent_Over_24_0m,Confidence_Interval,Traffic_Quality_Grade,is_weekend,season,heavy_vehicle_ratio,traffic_volume_category,traffic_quality_category,date,day_type
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-05-31 22:00:00,2021-06-30 22:00:00,5905,5905,5905,100.0,30,30,0,6,99.9,Totalt i retning Hausmannsgate,5290,609,309,112,6,181,180,1,2021,5,Monday,5290,1398,6688,-783,0,False,2021-05,32494,6498.8,2.0032801761637757,0.5722270092813445,0.12071714308311585,0.043569175779423416,0.0022894630584728865,0.0792292973568496,0.00041626601063143387,6498.8,99.8,0,Spring,0.23674851820491108,High,Good,2021-05-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-05-31 22:00:00,2021-06-30 22:00:00,4926,4926,4926,100.0,30,30,0,16,99.7,Totalt i retning Waldemar Tranes Gt.,4335,575,271,97,5,201,200,1,2021,5,Monday,4335,1350,5685,-759,0,False,2021-05,32494,6498.8,2.0032801761637757,0.5722270092813445,0.12071714308311585,0.043569175779423416,0.0022894630584728865,0.0792292973568496,0.00041626601063143387,6498.8,99.8,0,Spring,0.2740560292326431,Low,Good,2021-05-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-05-31 22:00:00,2021-06-30 22:00:00,10831,10831,10831,100.0,30,30,0,22,99.8,Totalt,9625,1184,580,210,11,383,381,2,2021,5,Monday,9625,2751,12376,-1545,0,True,2021-05,32494,6498.8,2.0032801761637757,0.5722270092813445,0.12071714308311585,0.043569175779423416,0.0022894630584728865,0.0792292973568496,0.00041626601063143387,6498.8,99.8,0,Spring,0.25399316775920966,High,Good,2021-05-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-06-30 22:00:00,2021-07-31 22:00:00,3909,3909,3909,100.0,31,31,0,5,99.9,1,3459,445,200,70,4,172,171,1,2021,6,Wednesday,3459,1063,4522,-613,0,False,2021-06,25002,5000.4,1.543167479079164,0.44922040313975575,0.088248394253864,0.031289328465796115,0.0014569310372100186,0.06889202475950232,0.00020813300531571694,5000.4,99.94000000000001,0,Spring,0.2719365566641085,Low,Good,2021-06-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-06-30 22:00:00,2021-07-31 22:00:00,4425,4425,4425,100.0,31,31,0,2,100.0,2,3955,468,224,80,3,160,160,0,2021,6,Wednesday,3955,1095,5050,-625,0,False,2021-06,25002,5000.4,1.543167479079164,0.44922040313975575,0.088248394253864,0.031289328465796115,0.0014569310372100186,0.06889202475950232,0.00020813300531571694,5000.4,99.94000000000001,0,Spring,0.24745762711864408,Low,Good,2021-06-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-06-30 22:00:00,2021-07-31 22:00:00,4431,4431,4431,100.0,31,31,0,2,100.0,Totalt i retning Hausmannsgate,3962,468,224,80,3,160,160,0,2021,6,Wednesday,3962,1095,5057,-626,0,False,2021-06,25002,5000.4,1.543167479079164,0.44922040313975575,0.088248394253864,0.031289328465796115,0.0014569310372100186,0.06889202475950232,0.00020813300531571694,5000.4,99.94000000000001,0,Spring,0.24712254570074474,Low,Good,2021-06-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-06-30 22:00:00,2021-07-31 22:00:00,3903,3903,3903,100.0,31,31,0,5,99.9,Totalt i retning Waldemar Tranes Gt.,3453,445,200,70,4,172,171,1,2021,6,Wednesday,3453,1063,4516,-613,0,False,2021-06,25002,5000.4,1.543167479079164,0.44922040313975575,0.088248394253864,0.031289328465796115,0.0014569310372100186,0.06889202475950232,0.00020813300531571694,5000.4,99.94000000000001,0,Spring,0.27235459902639,Low,Good,2021-06-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-06-30 22:00:00,2021-07-31 22:00:00,8334,8334,8334,100.0,31,31,0,7,99.9,Totalt,7414,913,424,151,7,332,331,1,2021,6,Wednesday,7414,2159,9573,-1239,0,True,2021-06,25002,5000.4,1.543167479079164,0.44922040313975575,0.088248394253864,0.031289328465796115,0.0014569310372100186,0.06889202475950232,0.00020813300531571694,5000.4,99.94000000000001,0,Spring,0.25905927525797934,High,Good,2021-06-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-07-31 22:00:00,2021-08-31 22:00:00,4817,4817,4817,100.0,31,31,0,14,99.7,1,4268,535,251,87,5,190,189,1,2021,7,Saturday,4268,1258,5526,-709,0,False,2021-07,31051,6210.2,1.921622660411576,0.533861158634814,0.11183680152297858,0.03774145163058334,0.002428218395350031,0.07624605761399099,0.00027751067375428925,6210.2,99.8,1,Summer,0.26115839734274443,Low,Good,2021-07-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-07-31 22:00:00,2021-08-31 22:00:00,5534,5534,5534,100.0,31,31,0,4,99.9,2,4965,565,286,94,6,177,177,0,2021,7,Saturday,4965,1305,6270,-736,0,False,2021-07,31051,6210.2,1.921622660411576,0.533861158634814,0.11183680152297858,0.03774145163058334,0.002428218395350031,0.07624605761399099,0.00027751067375428925,6210.2,99.8,1,Summer,0.23581496205276473,Medium,Good,2021-07-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-07-31 22:00:00,2021-08-31 22:00:00,5539,5539,5539,100.0,31,31,0,3,99.9,Totalt i retning Hausmannsgate,4971,564,286,94,6,177,177,0,2021,7,Saturday,4971,1304,6275,-736,0,False,2021-07,31051,6210.2,1.921622660411576,0.533861158634814,0.11183680152297858,0.03774145163058334,0.002428218395350031,0.07624605761399099,0.00027751067375428925,6210.2,99.8,1,Summer,0.235421556237588,Medium,Good,2021-07-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-07-31 22:00:00,2021-08-31 22:00:00,4811,4811,4811,100.0,31,31,0,14,99.7,Totalt i retning Waldemar Tranes Gt.,4261,535,251,87,6,190,189,1,2021,7,Saturday,4261,1259,5520,-709,0,False,2021-07,31051,6210.2,1.921622660411576,0.533861158634814,0.11183680152297858,0.03774145163058334,0.002428218395350031,0.07624605761399099,0.00027751067375428925,6210.2,99.8,1,Summer,0.2616919559343172,Low,Good,2021-07-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-07-31 22:00:00,2021-08-31 22:00:00,10350,10350,10350,100.0,31,31,0,18,99.8,Totalt,9233,1099,538,182,12,369,367,2,2021,7,Saturday,9233,2569,11802,-1452,0,True,2021-07,31051,6210.2,1.921622660411576,0.533861158634814,0.11183680152297858,0.03774145163058334,0.002428218395350031,0.07624605761399099,0.00027751067375428925,6210.2,99.8,1,Summer,0.24821256038647344,High,Good,2021-07-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-08-31 22:00:00,2021-09-30 22:00:00,5370,5370,5370,100.0,30,30,0,21,99.6,1,4771,578,274,98,7,198,197,1,2021,8,Tuesday,4771,1353,6124,-754,0,False,2021-08,34840,6968.0,2.1643751222781407,0.5730595413026073,0.12141091976750155,0.042667266089721975,0.0031219950797357543,0.07915991968841102,0.00041626601063143387,6968.0,99.76,0,Summer,0.2519553072625698,Medium,Good,2021-08-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-08-31 22:00:00,2021-09-30 22:00:00,6243,6243,6243,100.0,30,30,0,7,99.9,2,5628,608,309,107,8,184,183,1,2021,8,Tuesday,5628,1400,7028,-785,0,False,2021-08,34840,6968.0,2.1643751222781407,0.5730595413026073,0.12141091976750155,0.042667266089721975,0.0031219950797357543,0.07915991968841102,0.00041626601063143387,6968.0,99.76,0,Summer,0.22425116130065673,High,Good,2021-08-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-08-31 22:00:00,2021-09-30 22:00:00,6250,6250,6250,100.0,30,30,0,8,99.9,Totalt i retning Hausmannsgate,5635,607,310,107,8,184,183,1,2021,8,Tuesday,5635,1400,7035,-785,0,False,2021-08,34840,6968.0,2.1643751222781407,0.5730595413026073,0.12141091976750155,0.042667266089721975,0.0031219950797357543,0.07915991968841102,0.00041626601063143387,6968.0,99.76,0,Summer,0.224,High,Good,2021-08-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-08-31 22:00:00,2021-09-30 22:00:00,5364,5364,5364,100.0,30,30,0,22,99.6,Totalt i retning Waldemar Tranes Gt.,4764,578,274,98,7,199,198,1,2021,8,Tuesday,4764,1355,6119,-755,0,False,2021-08,34840,6968.0,2.1643751222781407,0.5730595413026073,0.12141091976750155,0.042667266089721975,0.0031219950797357543,0.07915991968841102,0.00041626601063143387,6968.0,99.76,0,Summer,0.25260999254287847,Medium,Good,2021-08-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-08-31 22:00:00,2021-09-30 22:00:00,11613,11613,11613,100.0,30,30,0,29,99.8,Totalt,10399,1185,583,205,15,382,380,2,2021,8,Tuesday,10399,2752,13151,-1538,0,True,2021-08,34840,6968.0,2.1643751222781407,0.5730595413026073,0.12141091976750155,0.042667266089721975,0.0031219950797357543,0.07915991968841102,0.00041626601063143387,6968.0,99.76,0,Summer,0.23697580297941961,High,Good,2021-08-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-09-30 22:00:00,2021-10-31 23:00:00,5554,5554,5554,100.0,31,31,0,21,99.6,1,4976,558,266,89,7,196,195,1,2021,9,Thursday,4976,1312,6288,-734,0,False,2021-09,36108,7221.6,2.258936884359915,0.5596002736255243,0.12071714308311585,0.03912900499935479,0.002913862074420037,0.07763361098276243,0.00041626601063143387,7221.6,99.76,0,Summer,0.23622614332012964,Medium,Good,2021-09-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-09-30 22:00:00,2021-10-31 23:00:00,6482,6482,6482,100.0,31,31,0,5,99.9,2,5878,599,314,99,7,179,178,1,2021,9,Thursday,5878,1377,7255,-773,0,False,2021-09,36108,7221.6,2.258936884359915,0.5596002736255243,0.12071714308311585,0.03912900499935479,0.002913862074420037,0.07763361098276243,0.00041626601063143387,7221.6,99.76,0,Summer,0.21243443381672322,High,Good,2021-09-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-09-30 22:00:00,2021-10-31 23:00:00,6487,6487,6487,100.0,31,31,0,6,99.9,Totalt i retning Hausmannsgate,5883,598,314,99,7,179,178,1,2021,9,Thursday,5883,1376,7259,-772,0,False,2021-09,36108,7221.6,2.258936884359915,0.5596002736255243,0.12071714308311585,0.03912900499935479,0.002913862074420037,0.07763361098276243,0.00041626601063143387,7221.6,99.76,0,Summer,0.21211654077385542,High,Good,2021-09-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-09-30 22:00:00,2021-10-31 23:00:00,5549,5549,5549,100.0,31,31,0,20,99.6,Totalt i retning Waldemar Tranes Gt.,4970,558,266,89,7,196,195,1,2021,9,Thursday,4970,1312,6282,-733,0,False,2021-09,36108,7221.6,2.258936884359915,0.5596002736255243,0.12071714308311585,0.03912900499935479,0.002913862074420037,0.07763361098276243,0.00041626601063143387,7221.6,99.76,0,Summer,0.23643899801766083,Medium,Good,2021-09-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-09-30 22:00:00,2021-10-31 23:00:00,12036,12036,12036,100.0,31,31,0,26,99.8,Totalt,10853,1157,580,188,14,375,373,2,2021,9,Thursday,10853,2689,13542,-1506,0,True,2021-09,36108,7221.6,2.258936884359915,0.5596002736255243,0.12071714308311585,0.03912900499935479,0.002913862074420037,0.07763361098276243,0.00041626601063143387,7221.6,99.76,0,Summer,0.2234130940511798,High,Good,2021-09-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-10-31 23:00:00,2021-11-30 23:00:00,5657,5657,5657,100.0,30,30,0,26,99.5,1,5044,586,281,96,8,202,200,2,2021,10,Sunday,5044,1375,6419,-762,0,False,2021-10,36951,7390.2,2.304448634855618,0.5835355692368318,0.12696113324258734,0.042459133084406256,0.003538261090367188,0.07874365367777958,0.00041626601063143387,7390.2,99.7,1,Autumn,0.24306169347710802,Medium,Good,2021-10-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-10-31 23:00:00,2021-11-30 23:00:00,6660,6660,6660,100.0,30,30,0,7,99.9,2,6028,626,329,108,9,179,179,0,2021,10,Sunday,6028,1430,7458,-798,0,False,2021-10,36951,7390.2,2.304448634855618,0.5835355692368318,0.12696113324258734,0.042459133084406256,0.003538261090367188,0.07874365367777958,0.00041626601063143387,7390.2,99.7,1,Autumn,0.2147147147147147,High,Good,2021-10-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-10-31 23:00:00,2021-11-30 23:00:00,6666,6666,6666,100.0,30,30,0,7,99.9,Totalt i retning Hausmannsgate,6034,625,329,108,9,178,178,0,2021,10,Sunday,6034,1427,7461,-795,0,False,2021-10,36951,7390.2,2.304448634855618,0.5835355692368318,0.12696113324258734,0.042459133084406256,0.003538261090367188,0.07874365367777958,0.00041626601063143387,7390.2,99.7,1,Autumn,0.21407140714071407,High,Good,2021-10-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-10-31 23:00:00,2021-11-30 23:00:00,5651,5651,5651,100.0,30,30,0,26,99.5,Totalt i retning Waldemar Tranes Gt.,5038,587,281,96,8,202,200,2,2021,10,Sunday,5038,1376,6414,-763,0,False,2021-10,36951,7390.2,2.304448634855618,0.5835355692368318,0.12696113324258734,0.042459133084406256,0.003538261090367188,0.07874365367777958,0.00041626601063143387,7390.2,99.7,1,Autumn,0.2434967262431428,Medium,Good,2021-10-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-10-31 23:00:00,2021-11-30 23:00:00,12317,12317,12317,100.0,30,30,0,33,99.7,Totalt,11072,1212,610,204,17,380,378,2,2021,10,Sunday,11072,2803,13875,-1558,0,True,2021-10,36951,7390.2,2.304448634855618,0.5835355692368318,0.12696113324258734,0.042459133084406256,0.003538261090367188,0.07874365367777958,0.00041626601063143387,7390.2,99.7,1,Autumn,0.22757164894048876,High,Good,2021-10-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-11-30 23:00:00,2021-12-31 23:00:00,4857,4857,4857,100.0,31,31,0,19,99.6,1,4345,494,230,70,5,188,187,1,2021,11,Tuesday,4345,1175,5520,-663,0,False,2021-11,31548,6309.6,1.972268358371734,0.49820103705738783,0.10281770462596418,0.03142808380267326,0.0024975960637886037,0.07465037123990381,0.00020813300531571694,6309.6,99.76,0,Autumn,0.24191887996705785,Low,Good,2021-11-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-11-30 23:00:00,2021-12-31 23:00:00,5659,5659,5659,100.0,31,31,0,4,99.9,2,5131,524,264,81,7,171,171,0,2021,11,Tuesday,5131,1218,6349,-690,0,False,2021-11,31548,6309.6,1.972268358371734,0.49820103705738783,0.10281770462596418,0.03142808380267326,0.0024975960637886037,0.07465037123990381,0.00020813300531571694,6309.6,99.76,0,Autumn,0.21523237321081462,Medium,Good,2021-11-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-11-30 23:00:00,2021-12-31 23:00:00,5662,5662,5662,100.0,31,31,0,4,99.9,Totalt i retning Hausmannsgate,5135,523,264,81,7,171,171,0,2021,11,Tuesday,5135,1217,6352,-690,0,False,2021-11,31548,6309.6,1.972268358371734,0.49820103705738783,0.10281770462596418,0.03142808380267326,0.0024975960637886037,0.07465037123990381,0.00020813300531571694,6309.6,99.76,0,Autumn,0.21494171670787707,High,Good,2021-11-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-11-30 23:00:00,2021-12-31 23:00:00,4854,4854,4854,100.0,31,31,0,19,99.6,Totalt i retning Waldemar Tranes Gt.,4341,494,230,70,5,189,188,1,2021,11,Tuesday,4341,1177,5518,-664,0,False,2021-11,31548,6309.6,1.972268358371734,0.49820103705738783,0.10281770462596418,0.03142808380267326,0.0024975960637886037,0.07465037123990381,0.00020813300531571694,6309.6,99.76,0,Autumn,0.24248042851256696,Low,Good,2021-11-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-11-30 23:00:00,2021-12-31 23:00:00,10516,10516,10516,100.0,31,31,0,23,99.8,Totalt,9476,1017,494,151,12,360,359,1,2021,11,Tuesday,9476,2394,11870,-1354,0,True,2021-11,31548,6309.6,1.972268358371734,0.49820103705738783,0.10281770462596418,0.03142808380267326,0.0024975960637886037,0.07465037123990381,0.00020813300531571694,6309.6,99.76,0,Autumn,0.22765310003803726,High,Good,2021-11-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-12-31 23:00:00,2022-01-31 23:00:00,4809,4809,4809,100.0,31,31,0,15,99.7,1,4276,518,241,73,6,198,197,1,2021,12,Friday,4276,1234,5510,-701,0,False,2021-12,30012,6002.4,1.862443509233474,0.5113827940607165,0.10344210364191131,0.03080368478672611,0.00208133005315717,0.07929867502528816,0.00020813300531571694,6002.4,99.8,0,Autumn,0.2566022042004575,Low,Good,2021-12-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-12-31 23:00:00,2022-01-31 23:00:00,5195,5195,5195,100.0,31,31,0,3,99.9,2,4672,520,256,75,4,184,184,0,2021,12,Friday,4672,1223,5895,-700,0,False,2021-12,30012,6002.4,1.862443509233474,0.5113827940607165,0.10344210364191131,0.03080368478672611,0.00208133005315717,0.07929867502528816,0.00020813300531571694,6002.4,99.8,0,Autumn,0.2354186717998075,Medium,Good,2021-12-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-12-31 23:00:00,2022-01-31 23:00:00,5200,5200,5200,100.0,31,31,0,3,99.9,Totalt i retning Hausmannsgate,4677,520,256,75,4,184,184,0,2021,12,Friday,4677,1223,5900,-700,0,False,2021-12,30012,6002.4,1.862443509233474,0.5113827940607165,0.10344210364191131,0.03080368478672611,0.00208133005315717,0.07929867502528816,0.00020813300531571694,6002.4,99.8,0,Autumn,0.2351923076923077,Medium,Good,2021-12-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-12-31 23:00:00,2022-01-31 23:00:00,4804,4804,4804,100.0,31,31,0,15,99.7,Totalt i retning Waldemar Tranes Gt.,4271,518,241,73,6,198,197,1,2021,12,Friday,4271,1234,5505,-701,0,False,2021-12,30012,6002.4,1.862443509233474,0.5113827940607165,0.10344210364191131,0.03080368478672611,0.00208133005315717,0.07929867502528816,0.00020813300531571694,6002.4,99.8,0,Autumn,0.2568692756036636,Low,Good,2021-12-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-12-31 23:00:00,2022-01-31 23:00:00,10004,10004,10004,100.0,31,31,0,18,99.8,Totalt,8949,1038,497,148,10,382,381,1,2021,12,Friday,8949,2457,11406,-1402,0,True,2021-12,30012,6002.4,1.862443509233474,0.5113827940607165,0.10344210364191131,0.03080368478672611,0.00208133005315717,0.07929867502528816,0.00020813300531571694,6002.4,99.8,0,Autumn,0.24560175929628147,High,Good,2021-12-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-01-31 23:00:00,2022-02-28 23:00:00,5280,5280,5280,100.0,28,28,0,18,99.7,1,4723,539,258,78,6,198,197,1,2022,1,Monday,4723,1277,6000,-720,0,False,2022-01,34113,6822.6,2.130726953085433,0.5426027448580741,0.11461190826052146,0.03455007888240901,0.0024975960637886037,0.07950680803060388,0.00027751067375428925,6822.6,99.8,0,Winter,0.2418560606060606,Medium,Good,2022-01-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-01-31 23:00:00,2022-02-28 23:00:00,6091,6091,6091,100.0,28,28,0,4,99.9,2,5515,572,293,88,6,185,185,0,2022,1,Monday,5515,1329,6844,-753,0,False,2022-01,34113,6822.6,2.130726953085433,0.5426027448580741,0.11461190826052146,0.03455007888240901,0.0024975960637886037,0.07950680803060388,0.00027751067375428925,6822.6,99.8,0,Winter,0.21819077327204073,High,Good,2022-01-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-01-31 23:00:00,2022-02-28 23:00:00,6096,6096,6096,100.0,28,28,0,3,100.0,Totalt i retning Hausmannsgate,5520,572,293,88,6,185,185,0,2022,1,Monday,5520,1329,6849,-753,0,False,2022-01,34113,6822.6,2.130726953085433,0.5426027448580741,0.11461190826052146,0.03455007888240901,0.0024975960637886037,0.07950680803060388,0.00027751067375428925,6822.6,99.8,0,Winter,0.21801181102362205,High,Good,2022-01-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-01-31 23:00:00,2022-02-28 23:00:00,5275,5275,5275,100.0,28,28,0,19,99.6,Totalt i retning Waldemar Tranes Gt.,4717,540,257,78,6,198,197,1,2022,1,Monday,4717,1277,5994,-719,0,False,2022-01,34113,6822.6,2.130726953085433,0.5426027448580741,0.11461190826052146,0.03455007888240901,0.0024975960637886037,0.07950680803060388,0.00027751067375428925,6822.6,99.8,0,Winter,0.24208530805687203,Medium,Good,2022-01-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-01-31 23:00:00,2022-02-28 23:00:00,11371,11371,11371,100.0,28,28,0,22,99.8,Totalt,10237,1112,551,166,12,384,382,2,2022,1,Monday,10237,2609,12846,-1475,0,True,2022-01,34113,6822.6,2.130726953085433,0.5426027448580741,0.11461190826052146,0.03455007888240901,0.0024975960637886037,0.07950680803060388,0.00027751067375428925,6822.6,99.8,0,Winter,0.22944332072816814,High,Good,2022-01-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-02-28 23:00:00,2022-03-31 22:00:00,5498,5498,5498,100.0,31,31,0,21,99.6,1,4918,559,265,86,7,201,200,1,2022,2,Monday,4918,1319,6237,-739,0,False,2022-02,35947,7189.4,2.2479058350781815,0.560155294973033,0.11967647805653725,0.03857398365184621,0.002913862074420037,0.07888240901465672,0.00041626601063143387,7189.4,99.76,0,Winter,0.23990542015278282,Medium,Good,2022-02-28,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-02-28 23:00:00,2022-03-31 22:00:00,6484,6484,6484,100.0,31,31,0,5,99.9,2,5883,596,310,99,7,180,179,1,2022,2,Monday,5883,1372,7255,-771,0,False,2022-02,35947,7189.4,2.2479058350781815,0.560155294973033,0.11967647805653725,0.03857398365184621,0.002913862074420037,0.07888240901465672,0.00041626601063143387,7189.4,99.76,0,Winter,0.21159777914867367,High,Good,2022-02-28,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-02-28 23:00:00,2022-03-31 22:00:00,6488,6488,6488,100.0,31,31,0,6,99.9,Totalt i retning Hausmannsgate,5887,595,309,99,7,180,179,1,2022,2,Monday,5887,1370,7257,-769,0,False,2022-02,35947,7189.4,2.2479058350781815,0.560155294973033,0.11967647805653725,0.03857398365184621,0.002913862074420037,0.07888240901465672,0.00041626601063143387,7189.4,99.76,0,Winter,0.21115906288532676,High,Good,2022-02-28,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-02-28 23:00:00,2022-03-31 22:00:00,5495,5495,5495,100.0,31,31,0,21,99.6,Totalt i retning Waldemar Tranes Gt.,4913,560,266,86,7,201,200,1,2022,2,Monday,4913,1321,6234,-739,0,False,2022-02,35947,7189.4,2.2479058350781815,0.560155294973033,0.11967647805653725,0.03857398365184621,0.002913862074420037,0.07888240901465672,0.00041626601063143387,7189.4,99.76,0,Winter,0.24040036396724296,Medium,Good,2022-02-28,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-02-28 23:00:00,2022-03-31 22:00:00,11982,11982,11982,100.0,31,31,0,27,99.8,Totalt,10800,1155,575,186,14,381,379,2,2022,2,Monday,10800,2692,13492,-1510,0,True,2022-02,35947,7189.4,2.2479058350781815,0.560155294973033,0.11967647805653725,0.03857398365184621,0.002913862074420037,0.07888240901465672,0.00041626601063143387,7189.4,99.76,0,Winter,0.22467033884159573,High,Good,2022-02-28,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-03-31 22:00:00,2022-04-30 22:00:00,5046,5046,5046,100.0,30,30,0,17,99.7,1,4528,501,232,76,6,186,185,1,2022,3,Thursday,4528,1187,5715,-669,0,False,2022-03,32769,6553.8,2.054480895471442,0.502571830169018,0.10385836965254276,0.0343419458770933,0.002636351400665748,0.07333219553957093,0.00027751067375428925,6553.8,99.8,0,Winter,0.23523583036068174,Low,Good,2022-03-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-03-31 22:00:00,2022-04-30 22:00:00,5877,5877,5877,100.0,30,30,0,5,99.9,2,5343,530,267,89,7,167,167,0,2022,3,Thursday,5343,1227,6570,-693,0,False,2022-03,32769,6553.8,2.054480895471442,0.502571830169018,0.10385836965254276,0.0343419458770933,0.002636351400665748,0.07333219553957093,0.00027751067375428925,6553.8,99.8,0,Winter,0.20877998979070955,High,Good,2022-03-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-03-31 22:00:00,2022-04-30 22:00:00,5882,5882,5882,100.0,30,30,0,4,99.9,Totalt i retning Hausmannsgate,5349,529,267,88,6,167,167,0,2022,3,Thursday,5349,1224,6573,-691,0,False,2022-03,32769,6553.8,2.054480895471442,0.502571830169018,0.10385836965254276,0.0343419458770933,0.002636351400665748,0.07333219553957093,0.00027751067375428925,6553.8,99.8,0,Winter,0.20809248554913296,High,Good,2022-03-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-03-31 22:00:00,2022-04-30 22:00:00,5041,5041,5041,100.0,30,30,0,17,99.7,Totalt i retning Waldemar Tranes Gt.,4522,502,232,77,6,187,186,1,2022,3,Thursday,4522,1191,5713,-672,0,False,2022-03,32769,6553.8,2.054480895471442,0.502571830169018,0.10385836965254276,0.0343419458770933,0.002636351400665748,0.07333219553957093,0.00027751067375428925,6553.8,99.8,0,Winter,0.23626264630033725,Low,Good,2022-03-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-03-31 22:00:00,2022-04-30 22:00:00,10923,10923,10923,100.0,30,30,0,21,99.8,Totalt,9871,1030,499,165,13,354,352,2,2022,3,Thursday,9871,2415,12286,-1363,0,True,2022-03,32769,6553.8,2.054480895471442,0.502571830169018,0.10385836965254276,0.0343419458770933,0.002636351400665748,0.07333219553957093,0.00027751067375428925,6553.8,99.8,0,Winter,0.22109310628948092,High,Good,2022-03-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-04-30 22:00:00,2022-05-31 22:00:00,5630,5630,5630,100.0,31,31,0,27,99.5,1,5040,563,267,93,8,195,193,2,2022,4,Saturday,5040,1321,6361,-731,0,False,2022-04,36774,7354.8,2.300563485423058,0.5605715609836643,0.11939896738278295,0.0413490903893891,0.0037463940956829053,0.07659294595618384,0.0006243990159471509,7354.8,99.62,1,Spring,0.23463587921847248,Medium,Good,2022-04-30,Weekend
